Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Finalized?,True,True.1,True.2,True.3,True.4,True.5,True.6,True.7,True.8,True.9,True.10,True.11,Unnamed: 17
0,0,0,0,0,YTD,YTD,YTD,YTD,YTD,YTD,YTD,YTD,YTD,YTD,YTD,YTD,YTD SUM
Group (Budget),Data Source,CoA,Department / Account,Items,2025-01-01 00:00:00,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-04-01 00:00:00,2025-05-01 00:00:00,2025-06-01 00:00:00,2025-07-01 00:00:00,2025-08-01 00:00:00,2025-09-01 00:00:00,2025-10-01 00:00:00,2025-11-01 00:00:00,2025-12-01 00:00:00,YTD
AJP,MGM,SG&A Indirect,PG,Interest Expense - Lease,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,PG,Finance costs,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,PG,General expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,PG,Insurance expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,PG,IT expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,PG,Other outsourced services,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,PG,Recruitment,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,PG,Rental expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,PG,Research and development,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,PG,Staff costs,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,PG,Telephone & Internet,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,PG,Transportation & Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,PG,Royalty Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,POKKT,Accounting and professional fee,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,POKKT,Advertising and marketing events,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,POKKT,Client Gifts and Entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,POKKT,Depreciation and Amortization,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,POKKT,Depreciation - Lease,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,POKKT,Interest Expense - Lease,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,POKKT,Finance costs,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,POKKT,General expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,POKKT,Insurance expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,POKKT,IT expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,POKKT,Other outsourced services,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,POKKT,Recruitment,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,POKKT,Rental expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,POKKT,Research and development,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,POKKT,Staff costs,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,POKKT,Telephone & Internet,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,POKKT,Transportation & Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,POKKT,Royalty Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,D2C,Accounting and professional fee,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,D2C,Advertising and marketing events,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,D2C,Client Gifts and Entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,D2C,Depreciation and Amortization,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,D2C,Depreciation - Lease,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,D2C,Interest Expense - Lease,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,D2C,Finance costs,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,D2C,General expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,D2C,Insurance expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,D2C,IT expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,D2C,Other outsourced services,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,D2C,Recruitment,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,D2C,Rental expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,D2C,Research and development,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,D2C,Staff costs,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,D2C,Telephone & Internet,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,D2C,Transportation & Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Indirect,D2C,Royalty Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Regional Sharing,Accounting and professional fee,Accounting and professional fee,-5741.84597424162,-2631.88643284936,-18604.0032752799,-13803.619862645,-27641.4569194121,-22519.5751703609,-25397.7012656763,-28031.1889801669,-18369.6959755379,-16308.725597133098,63262.8547139443,-39527.8509663565,-155314.69570571528
AJP,MGM,SG&A Regional Sharing,Advertising and marketing events,Advertising and marketing events,4855.39996210258,-286.020302892965,14.0230264838561,-4616.48689555762,0,-2122.7384000914,-1528.17539536924,-2354.88302981142,-3240.45638192368,-2988.34151902967,-4205.35164088711,-3459.33494054766,-19932.365517524326
AJP,MGM,SG&A Regional Sharing,Client Gifts and Entertainment,Client Gifts and Entertainment,-11.7310273846073,-2148.78298596056,-680.257610692584,-91.575396477251,-793.946122812173,-679.857548671867,-463.8638008204649,-1507.96010974644,-647.176548436191,-456.569963244815,-646.276326568559,-2050.62513635076,-10178.622577166272
AJP,MGM,SG&A Regional Sharing,Depreciation and Amortization,Depreciation and Amortization,-10484.2139826081,-10648.8352106663,-1396.16156861343,-10449.6006579416,-10433.0140120014,-10466.1617311009,-10373.9456226362,-8998.24464713396,-12403.3167933478,-9633.25480113655,-7540.411307797189,-13246.3076068956,-116073.46794187903
AJP,MGM,SG&A Regional Sharing,Depreciation - Lease,Depreciation - Lease,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Regional Sharing,Interest Expense - Lease,Interest Expense - Lease,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Regional Sharing,Finance costs,Finance costs,-10498.0741117829,-10531.4161894755,-11856.4131266914,-8746.86135947942,-8439.08944786969,-7820.852627239901,-15511.329763138798,-24199.1155079109,-10348.9038983923,-17692.3569160328,-12116.5092705094,-18058.4613837206,-155819.38360224362
AJP,MGM,SG&A Regional Sharing,General expenses,General expenses,-16056.466856978,-17167.0362849901,-6353.00585833574,-7905.023715994919,-1545.96577141044,-10508.2532228539,-7877.923352139761,-26650.0142639615,-33766.1750897104,-10534.7400990508,-3120.12102643321,-15792.8249242236,-157277.55046608235
AJP,MGM,SG&A Regional Sharing,Insurance expenses,Insurance expenses,-208.092835046,-210.269407955304,-240.10041045489402,-247.172862067669,-218.019408846488,-292.828408597859,-301.90822824276,-278.788263274423,-826.641334146545,-649.95172893193,-523.41800801408,-323.169606529327,-4320.360502107279
AJP,MGM,SG&A Regional Sharing,IT expenses,IT expenses,-54513.5275374157,-51895.5113026116,-43490.394962623,-44798.5812476065,-45949.5405090302,-46613.2196353408,-60867.44317362631,-50136.8143513545,-47478.435812021,-44074.2153861526,-50614.5380754813,-58880.08809469411,-599312.3100879577
AJP,MGM,SG&A Regional Sharing,Other outsourced services,Other outsourced services,-2726.76957054442,-6267.30504417079,-3929.93615393819,-596.562624844722,15272.157577168602,14555.520398578,-4162.42320663226,7949.72265648543,9621.00587197703,5032.56471471774,5974.36893094311,16802.0809048931,57524.42445463262
AJP,MGM,SG&A Regional Sharing,Recruitment,Recruitment,0,-130.820709185322,0,-184.135771991514,-203.602860661582,-128.44083563932,-134.92369815467,-184.637826418763,3670.2169636100703,-227.67129808581902,-151.025742316888,447.544992245936,2772.503213402128
AJP,MGM,SG&A Regional Sharing,Rental expenses,Rental expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Regional Sharing,Research and development,Research and development,-9678.53649595842,-8210.60877585607,-7446.14039753034,-4180.61425897193,-3691.96728730077,-3721.75062705207,-3265.91449302939,-3089.6400372172,-3085.05171297108,-2603.2875583154,-2180.61342632514,-1138.95498127724,-52293.080051805046
AJP,MGM,SG&A Regional Sharing,Staff costs,Staff costs,-173397.847330005,-121054.31491363198,-188123.184452746,-153117.02682549,-156723.867100041,57510.6940639878,-160199.632130935,-144809.016757299,-101770.587855391,-147467.496939643,-134739.513452433,-82247.4247652973,-1506139.2184589244
AJP,MGM,SG&A Regional Sharing,Telephone & Internet,Telephone & Internet,-111.70839330918798,-205.833960107503,-130.25977799578,-144.310666920414,-138.399870982719,-159.635153201873,-148.596883569968,-146.478059291382,-210.438051212732,-194.527871043444,-120.000595501091,-102.272423544107,-1812.461706680201
AJP,MGM,SG&A Regional Sharing,Transportation & Accommodation,Transportation & Accommodation,-7070.79529829865,-5182.26662002659,-2887.52625321055,-9308.83307915196,-4443.2635651947,-9914.70920449441,-6151.6955627849,-3337.6802360679,-10605.7099452233,-5148.58891959778,-9019.34992855798,-9737.21823794004,-82807.63685054876
AJP,MGM,SG&A Regional Sharing,Royalty Expenses,Royalty Expenses,2693.48375521891,2742.642296627,1343.602235153,485.959785185662,406.341069057692,238.230158066056,279.369694281752,173.543467167172,288.857297973201,146.419517076546,241.739240847057,466.396204330264,9506.584720984312
AJP,MGM,SG&A Regional Sharing,Irregular SG&A,Irregular SG&A,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Irregular,DM,Irregular SG&A,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Irregular,IM,Irregular SG&A,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Irregular,CG,Irregular SG&A,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Irregular,PG,Irregular SG&A,-16477.05367,-16864.429315,-17069.631080000003,-17470.55706,-17844.561675,-17771.097855000004,-17491.356440000003,-43557.83384716,9168.04354675,-4360.91124,-4217.770259999999,-6391.48,-170348.63889540997
AJP,MGM,SG&A Irregular,POKKT,Irregular SG&A,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Irregular,D2C,Irregular SG&A,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,DM,Accounting and professional fee,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,DM,Advertising and marketing events,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,DM,Client Gifts and Entertainment,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,DM,Depreciation and Amortization,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,DM,Depreciation - Lease,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,DM,Interest Expense - Lease,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,DM,Finance costs,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,DM,General expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,DM,Insurance expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,DM,IT expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,DM,Other outsourced services,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,DM,Recruitment,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,DM,Rental expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,DM,Research and development,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,DM,Staff costs,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,DM,Telephone & Internet,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,DM,Transportation & Accommodation,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,DM,Royalty Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,IM,Accounting and professional fee,-1398.1783861123276,-8261.663963423505,5236.901544606064,-6558.72033248601,-4659.676798066894,-8564.159194941321,-1746.1989673098226,-2147.6447879840484,-9964.05253207203,-4232.999880689831,-111730.31199696587,-12025.227130322966,-166051.93242576858
AJP,MGM,SG&A Corporate Sharing,IM,Advertising and marketing events,-2322.680570205806,-2263.252217002066,-1180.2957273077304,-376.82137246784333,-402.8976078755643,10871.144138096795,-180.22184417269762,-322.14745597141126,-447.6385321203388,-13619.826703577277,-8147.3986372957415,-480.99537615924544,-18873.031906058925
AJP,MGM,SG&A Corporate Sharing,IM,Client Gifts and Entertainment,-60.29133058674081,-201.42039879303877,-429.41788553676986,-125.39166515328715,-45.842369215472864,-98.73371021994443,-59.13659356321334,-848.9572827108054,-8.336161990909583,-255.10346062561786,-187.15836498900538,-56.90942280918552,-2376.698646193991
AJP,MGM,SG&A Corporate Sharing,IM,Depreciation and Amortization,-5680.007847596566,-5982.317175288476,-6515.046691621755,-7078.71297122659,-6648.459527462955,-6396.936754049036,-6599.063460844715,-7019.7482540611145,-11261.953808367678,-10973.159729271943,-11493.942520725934,-11351.499729646874,-97000.84847016363
AJP,MGM,SG&A Corporate Sharing,IM,Depreciation - Lease,-70090.84436245672,-76689.09258699125,-81572.49248937635,-88459.76042219541,-171388.7698332236,-169781.59012301057,-173049.4773456097,-172588.29482600026,-168670.2246493023,-137274.92220444675,-134140.32970564108,-130274.29019775068,-1573980.0887460047
AJP,MGM,SG&A Corporate Sharing,IM,Interest Expense - Lease,-3009.976996386652,-3188.481489085998,-3279.843588326311,-3435.4974171947047,-11211.834383199066,-11049.843356049496,-11218.453267008528,-11052.266176078581,-10667.981041070854,-10807.503739471096,-9377.321314249715,-8619.97266192978,-96918.97543005078
AJP,MGM,SG&A Corporate Sharing,IM,Finance costs,0,0,0,0,0,0,0,0,0,0,-628.4129108751548,-10471.446930080057,-11099.859840955212
AJP,MGM,SG&A Corporate Sharing,IM,General expenses,-7636.271358430101,-8177.753019668376,-14937.534671463212,-13733.151674659382,-27106.531808326814,-16522.369763551735,-12321.815312885032,-52669.07506269681,-31028.917889815373,-26648.47840957038,-48491.35790795174,-28257.153428761307,-287530.41030778026
AJP,MGM,SG&A Corporate Sharing,IM,Insurance expenses,-134.8105246855591,-592.705419188896,-3523.277187108979,-441.97329817466414,-419.78067892972274,-415.764024339336,-411.83602567480915,-404.7429484360633,-186.3512243662821,-189.80308174130639,-185.4907562219865,-467.11665635197375,-7373.651825219578
AJP,MGM,SG&A Corporate Sharing,IM,IT expenses,-34148.47381657885,-41927.715431242184,-35871.46064961571,-46839.50832171334,-40180.06579820926,-42550.46721552134,-48375.865849857175,-44347.2646404897,-37604.42202030024,-41025.522112317325,-48723.40411436708,-58258.036578924744,-519852.20654913696
AJP,MGM,SG&A Corporate Sharing,IM,Other outsourced services,-4428.1660304972165,-4142.899427521073,-6572.578525422597,-6694.205122153092,-9202.933066150137,-7865.126684474139,-9337.880502729011,-7107.15388842988,-6775.091770787908,-9535.157552694433,-6736.010710927732,-10659.433152388423,-89056.63643417563
AJP,MGM,SG&A Corporate Sharing,IM,Recruitment,-18452.625823985833,-14540.86592874309,-28929.57913363112,-27755.906763656603,-25514.201028066866,-23615.94452820814,-27221.924194670588,-13523.195753940896,-9968.657872938262,-16347.951794651743,-19822.679673452236,-46087.8038455939,-271781.3363415392
AJP,MGM,SG&A Corporate Sharing,IM,Rental expenses,-224.18342769878066,-245.2877233773168,-260.907129005807,-282.9358454052673,-133.21675705469968,-131.94207785768555,-130.69553348328125,-128.44455625942857,-125.88891976329184,-128.22080997542497,-125.30763350909912,-122.36382973595505,-2039.3942431260377
AJP,MGM,SG&A Corporate Sharing,IM,Research and development,-35673.106859583706,-34894.88519020714,-38293.700786185764,-49888.51151693151,-50157.68615692653,-51766.80695897069,-45897.38729907531,-46957.05992651233,-45025.93099240085,-44610.00324796535,-45012.94021796335,-34211.07944441142,-522389.09859713406
AJP,MGM,SG&A Corporate Sharing,IM,Staff costs,-1753.1817740711986,-36962.60990667849,-31060.318777912747,-53754.40190434112,-52490.29513611124,-34149.84660894187,-53071.20126878044,-50720.62129012788,-29299.21927522693,-48167.83206979053,-45820.32668287304,-16014.57499490251,-453264.42968975805
AJP,MGM,SG&A Corporate Sharing,IM,Telephone & Internet,-2969.0547753425735,-3227.362734326823,-5090.832594449822,-3000.1053546923044,-6564.67536751902,-6020.236949994136,-4461.769569553939,-4228.473829182139,-6221.091035772133,-6114.941851769532,-5726.42114449017,-5080.500132010642,-58705.46533910323
AJP,MGM,SG&A Corporate Sharing,IM,Transportation & Accommodation,-113.41346197831137,-1807.47259891014,-2941.5559180792693,-3720.0565711549925,-2274.170966418414,-1883.4270165099836,-2434.056199175593,-5203.662439469149,-7815.1033696605655,-2637.526399528528,-2235.0819874142358,-910.4496307317352,-33975.97655903092
AJP,MGM,SG&A Corporate Sharing,IM,Royalty Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,CG,Accounting and professional fee,-128.23054251973264,-682.0649809021592,402.4221737663894,-465.2237773073098,-368.042064863339,-425.5159908962965,-87.39974087391374,-107.68074580153197,-433.6616838657093,-162.9043846894448,-3755.920594435733,-406.6815385576674,-6620.9038709464485
AJP,MGM,SG&A Corporate Sharing,CG,Advertising and marketing events,-213.01902001623742,-186.8491731206415,-90.69812907969951,-26.728729597038164,-31.822650788256205,540.1400843682493,-9.02035952110257,-16.152148861464983,-19.48240226330003,-524.1506145191646,-273.8825461592525,-16.26679791538476,-867.9324874732931
AJP,MGM,SG&A Corporate Sharing,CG,Client Gifts and Entertainment,-5.529473282641069,-16.628829381623795,-32.99800034046137,-8.8942935737823,-3.62083486805129,-4.905650582012015,-2.9598705819608737,-42.56586278485666,-0.3628116205047161,-9.817499044812605,-6.29150626109604,-1.9246215789228747,-136.4992539007256
AJP,MGM,SG&A Corporate Sharing,CG,Depreciation and Amortization,-520.9281555544886,-493.8870750466796,-500.63940089390593,-502.10794484356967,-525.1249987258617,-317.8360910441674,-330.2925080621747,-351.9631046835466,-490.1497494553012,-422.295271481257,-386.3797984026699,-383.8967301789127,-5225.500828372535
AJP,MGM,SG&A Corporate Sharing,CG,Depreciation - Lease,-6428.2119417213635,-6331.2844364435905,-6268.3209656534855,-6274.636178566042,-13537.049773489813,-8435.712124526512,-8661.372364498144,-8653.403210557568,-7340.970293360466,-5282.940554055121,-4509.254631809299,-4405.750361133212,-86128.90683581462
AJP,MGM,SG&A Corporate Sharing,CG,Interest Expense - Lease,-276.0527462391822,-263.2340864489901,-252.03486740885725,-243.68703105702008,-885.5607064872498,-549.0188748097502,-561.4995352180226,-554.1494903141438,-464.29849770735876,-415.9201030784102,-315.2275655131805,-291.51912945069535,-5072.202633732861
AJP,MGM,SG&A Corporate Sharing,CG,Finance costs,0,0,0,0,0,0,0,0,0,0,-21.12469706367056,-354.134196576755,-375.2588936404256
AJP,MGM,SG&A Corporate Sharing,CG,General expenses,-700.3421228975569,-675.1374761642264,-1147.853386587434,-974.1212267847333,-2140.9948308344374,-820.9250180736387,-616.7243742570025,-2640.774356709024,-1350.4598392387213,-1025.5502245640414,-1630.0830684476728,-955.6295699971597,-14678.59549455565
AJP,MGM,SG&A Corporate Sharing,CG,Insurance expenses,-12.363820589349501,-48.93246835134651,-270.7411724931675,-31.350092216517872,-33.15615107192067,-20.65751427183701,-20.612978589704117,-20.293403634228,-8.11049374629434,-7.304454314841386,-6.235448007972412,-15.79743304906972,-495.555430336249
AJP,MGM,SG&A Corporate Sharing,CG,IT expenses,-3131.8445251441603,-3461.4608572182888,-2756.49084632156,-3322.424479774254,-3173.6008791109007,-2114.1484888566456,-2421.2808614486844,-2223.527166812517,-1636.6430146398461,-1578.8418673853428,-1637.8835221469312,-1970.2303908691051,-29428.376899728235
AJP,MGM,SG&A Corporate Sharing,CG,Other outsourced services,-406.11851684888694,-342.02875249125844,-505.0603519890717,-474.833997353499,-726.8887168033092,-390.7840919918639,-467.37419476739626,-356.34553512490436,-294.8697526641417,-366.95464630758795,-226.43740003339633,-360.49170860438494,-4918.187664979701
AJP,MGM,SG&A Corporate Sharing,CG,Recruitment,-1692.3378617678297,-1200.4622175263617,-2223.0519367112443,-1968.784630626782,-2015.2254408725735,-1173.3740356914639,-1362.4960071811797,-678.0394097533052,-433.8621203716789,-629.1408228451087,-666.3582110505844,-1558.6449032141252,-15601.777597612238
AJP,MGM,SG&A Corporate Sharing,CG,Rental expenses,-20.560439814607744,-20.250420145575163,-20.0490334048399,-20.06923242070656,-10.522053881751992,-6.555630590530381,-6.541497259853776,-6.4400806360278,-5.479015766813869,-4.934498639774319,-4.2123351570844205,-4.138226247331609,-129.75246396489754
AJP,MGM,SG&A Corporate Sharing,CG,Research and development,-3271.672550087121,-2880.845711737116,-2942.624408856588,-3507.3381024177074,-3924.8519796455594,-2548.4407653242693,-2297.22948634473,-2354.3796729441437,-1959.6465382871013,-1716.7884089143033,-1513.1527529015052,-1156.985583173609,-30073.955960633757
AJP,MGM,SG&A Corporate Sharing,CG,Staff costs,-160.78881797761957,-3051.5525603205015,-2386.78556280265,-3812.9123720928474,-4145.917720129208,-1696.7580223571492,-2656.289074494542,-2543.080847724711,-1275.1788216639748,-1853.7092526151894,-1540.2938160295248,-541.5974207964239,-25664.864289004345
AJP,MGM,SG&A Corporate Sharing,CG,Telephone & Internet,-272.2996639016807,-266.44403736324233,-391.1977151927519,-212.80375967804196,-518.5073519308311,-299.1195087452837,-223.31791022582763,-212.01141737968558,-270.75818853534224,-235.3297585285809,-192.4990875312953,-171.81759545468384,-3266.1059944672475
AJP,MGM,SG&A Corporate Sharing,CG,Transportation & Accommodation,-10.40144083399639,-149.22100065008718,-226.03963750819227,-263.87140815525794,-179.62417021715348,-93.57933393910857,-121.82797325108324,-260.9063917443405,-340.13378351456885,-101.50357366590363,-75.13440459209889,-30.79052500152634,-1853.0336430733173
AJP,MGM,SG&A Corporate Sharing,CG,Royalty Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0
AJP,MGM,SG&A Corporate Sharing,PG,Accounting and professional fee,-953.7252875500182,-5134.8083066614545,2944.3136988855827,-3523.024756120316,-2656.312386509771,-5110.908097760263,-1009.6936760347473,-1185.9706670653536,-5762.536036521936,-2261.067739217588,-60523.27459974971,-6599.447461033909,-91776.45531533948
AJP,MGM,SG&A Corporate Sharing,PG,Advertising and marketing events,-1584.346616075073,-1406.661701006349,-663.5910278335557,-202.41006729071088,-229.67728292636275,6487.6676557036635,-104.2085465351248,-177.89600747265612,-258.8839394790726,-7275.065353456669,-4413.370339573269,-263.9703749094948,-10092.413600854674
AJP,MGM,SG&A Corporate Sharing,PG,Client Gifts and Entertainment,-41.12591581428797,-125.18726753260238,-241.4292023944285,-67.35428835989663,-26.133068547701157,-58.92217876836032,-34.19418156855406,-468.8105037293544,-4.821073927930357,-136.26416755044875,-101.38195191093139,-31.231904545065976,-1336.855704649562
AJP,MGM,SG&A Corporate Sharing,PG,Depreciation and Amortization,-3874.4463306988837,-3718.1434709462173,-3662.918055577858,-3802.339446550029,-3790.0451381811085,-3817.5558292332144,-3815.7350730953012,-3876.4397008661886,-6513.154607874068,-5861.34140336783,-6226.1621486792765,-6229.705706002176,-55187.98691107215
AJP,MGM,SG&A Corporate Sharing,PG,Depreciation - Lease,-47810.35907734106,-47663.98045108025,-45862.04362312083,-47516.26995654207,-97702.50855285359,-101322.04271995137,-100061.3138525463,-95306.5685199259,-97547.48328567209,-73325.75165333958,-72662.57351806144,-71494.56092314575,-898275.4561335802
AJP,MGM,SG&A Corporate Sharing,PG,Interest Expense - Lease,-2053.1651790011097,-1981.712317068227,-1844.0080121914198,-1845.3816959407864,-6391.459287464569,-6594.311549086376,-6486.775866120481,-6103.273484872546,-6169.640815143304,-5772.855831691931,-5079.608055939497,-4730.643012513839,-55052.83510703408
AJP,MGM,SG&A Corporate Sharing,PG,Finance costs,0,0,0,0,0,0,0,0,0,0,-340.4054502949733,-5746.732523813223,-6087.137974108196
AJP,MGM,SG&A Corporate Sharing,PG,General expenses,-5208.852582379726,-5082.655784733524,-8398.24609765045,-7376.7794442672075,-15452.448596359913,-9860.198940323935,-7124.765981195725,-29084.87401422441,-17945.03360342668,-14234.353066245942,-26267.31920749855,-15507.532409200821,-161543.0597275069
AJP,MGM,SG&A Corporate Sharing,PG,Insurance expenses,-91.95694032862441,-368.3796294945472,-1980.8723151690203,-237.4065049398582,-239.30170811870454,-248.1191288467014,-238.13336193169312,-223.5068234897891,-107.77298116445965,-101.38380274638915,-100.47862369563045,-256.35373023394095,-4193.665550159358
AJP,MGM,SG&A Corporate Sharing,PG,IT expenses,-23293.353218445794,-26059.009713881765,-20167.809551142418,-25159.89995251893,-22905.195166076544,-25393.214033637625,-27972.073478290928,-24489.41059642122,-21747.861758763425,-21913.88782123037,-26393.01648713281,-31972.024097251262,-297466.75587479305
AJP,MGM,SG&A Corporate Sharing,PG,Other outsourced services,-3020.5401275713107,-2574.904339885908,-3695.2638548904883,-3595.800578823212,-5246.257660182897,-4693.7403598631545,-5399.384072308182,-3924.7067695535106,-3918.2561868518965,-5093.2288538691955,-3648.8345792447562,-5849.899406573715,-50660.81678961823
AJP,MGM,SG&A Corporate Sharing,PG,Recruitment,-12586.90310538095,-9037.472292206463,-16264.914553124745,-14909.119721509047,-14544.718691835202,-14093.493520854989,-15740.362480686004,-7467.76821702033,-5765.199455107568,-8732.300365467412,-10737.761881590433,-25292.99752737932,-155173.01181216244
AJP,MGM,SG&A Corporate Sharing,PG,Rental expenses,-152.91997514027597,-152.4517875691962,-146.6883475897944,-151.97934005805752,-75.9420314305631,-78.74022642601994,-75.5712585532889,-70.92954892736168,-72.80566159198402,-68.48947439245755,-67.8779838413228,-67.15329837197395,-1181.548933892296
