Unnamed: 0,Monthly Trend,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
,Alloc_Employee,Local,Client Gifts and Entertainment,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Local,Depreciation and amortization,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Local,Depreciation - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Local,Interest Expense - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Local,Finance costs,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Local,General expenses,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Local,Insurance expenses,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Local,IT expenses,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Local,Other outsourced services,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Local,Recruitment,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Local,Rental expenses,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Local,Research and development,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Local,Telephone & Internet,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Local,Transportation & Accommodation,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Local,Royalty expenses,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Local,Income tax,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Local,[ New ],,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Local,,Y,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Regional,Accounting and professional fee,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Regional,Advertising and marketing events,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Regional,Client Gifts and Entertainment,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Regional,Depreciation and amortization,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Regional,Depreciation - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Regional,Interest Expense - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Regional,Finance costs,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Regional,General expenses,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Regional,Insurance expenses,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Regional,IT expenses,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Regional,Other outsourced services,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Regional,Recruitment,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Regional,Rental expenses,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Regional,Research and development,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Regional,Telephone & Internet,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Regional,Transportation & Accommodation,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Regional,Royalty expenses,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Regional,Income tax,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Regional,[ New ],,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_Employee,Regional,,Y,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Local,Accounting and professional fee,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Local,Advertising and marketing events,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Local,Client Gifts and Entertainment,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Local,Depreciation and amortization,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Local,Depreciation - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Local,Interest Expense - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Local,Finance costs,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Local,General expenses,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Local,Insurance expenses,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Local,IT expenses,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Local,Other outsourced services,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Local,Recruitment,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Local,Rental expenses,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Local,Research and development,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Local,Telephone & Internet,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Local,Transportation & Accommodation,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Local,Royalty expenses,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Local,Income tax,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Local,[ New ],,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Local,,Y,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Regional,Accounting and professional fee,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Regional,Advertising and marketing events,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Regional,Client Gifts and Entertainment,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Regional,Depreciation and amortization,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Regional,Depreciation - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Regional,Interest Expense - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Regional,Finance costs,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Regional,General expenses,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Regional,Insurance expenses,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Regional,IT expenses,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Regional,Other outsourced services,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Regional,Recruitment,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Regional,Rental expenses,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Regional,Research and development,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Regional,Telephone & Internet,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Regional,Transportation & Accommodation,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Regional,Royalty expenses,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Regional,Income tax,,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Regional,[ New ],,0,0,0,0,0,0,0,0,0,0,0,0
,Alloc_GP,Regional,,Y,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,DM,Local,Accounting and professional fee,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,DM,Local,Advertising and marketing events,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,DM,Local,Client Gifts and Entertainment,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,DM,Local,Depreciation and amortization,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,DM,Local,Depreciation - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,DM,Local,Interest Expense - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,DM,Local,Finance costs,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,DM,Local,General expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,DM,Local,Insurance expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,DM,Local,IT expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,DM,Local,Other outsourced services,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,DM,Local,Recruitment,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,DM,Local,Rental expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,DM,Local,Research and development,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,DM,Local,Staff costs,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,DM,Local,Telephone & Internet,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,DM,Local,Transportation & Accommodation,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,DM,Local,Royalty expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,DM,Local,Income tax,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,DM,Local,[ New ],,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,IM,Local,Accounting and professional fee,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,IM,Local,Advertising and marketing events,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,IM,Local,Client Gifts and Entertainment,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,IM,Local,Depreciation and amortization,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,IM,Local,Depreciation - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,IM,Local,Interest Expense - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,IM,Local,Finance costs,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,IM,Local,General expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,IM,Local,Insurance expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,IM,Local,IT expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,IM,Local,Other outsourced services,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,IM,Local,Recruitment,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,IM,Local,Rental expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,IM,Local,Research and development,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,IM,Local,Staff costs,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,IM,Local,Telephone & Internet,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,IM,Local,Transportation & Accommodation,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,IM,Local,Royalty expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,IM,Local,Income tax,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,IM,Local,[ New ],,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,PG,Local,Accounting and professional fee,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,PG,Local,Advertising and marketing events,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,PG,Local,Client Gifts and Entertainment,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,PG,Local,Depreciation and amortization,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,PG,Local,Depreciation - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,PG,Local,Interest Expense - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,PG,Local,Finance costs,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,PG,Local,General expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,PG,Local,Insurance expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,PG,Local,IT expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,PG,Local,Other outsourced services,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,PG,Local,Recruitment,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,PG,Local,Rental expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,PG,Local,Research and development,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,PG,Local,Staff costs,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,PG,Local,Telephone & Internet,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,PG,Local,Transportation & Accommodation,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,PG,Local,Royalty expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,PG,Local,Income tax,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,PG,Local,[ New ],,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,CG,Local,Accounting and professional fee,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,CG,Local,Advertising and marketing events,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,CG,Local,Client Gifts and Entertainment,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,CG,Local,Depreciation and amortization,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,CG,Local,Depreciation - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,CG,Local,Interest Expense - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,CG,Local,Finance costs,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,CG,Local,General expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,CG,Local,Insurance expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,CG,Local,IT expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,CG,Local,Other outsourced services,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,CG,Local,Recruitment,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,CG,Local,Rental expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,CG,Local,Research and development,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,CG,Local,Staff costs,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,CG,Local,Telephone & Internet,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,CG,Local,Transportation & Accommodation,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,CG,Local,Royalty expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,CG,Local,Income tax,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,CG,Local,[ New ],,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,D2C,Local,Accounting and professional fee,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,D2C,Local,Advertising and marketing events,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,D2C,Local,Client Gifts and Entertainment,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,D2C,Local,Depreciation and amortization,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,D2C,Local,Depreciation - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,D2C,Local,Interest Expense - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,D2C,Local,Finance costs,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,D2C,Local,General expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,D2C,Local,Insurance expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,D2C,Local,IT expenses,,0,0,0,0,436,436,0,0,218,1357.05,1209,0
Cross Border,D2C,Local,Other outsourced services,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,D2C,Local,Recruitment,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,D2C,Local,Rental expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,D2C,Local,Research and development,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,D2C,Local,Staff costs,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,D2C,Local,Telephone & Internet,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,D2C,Local,Transportation & Accommodation,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,D2C,Local,Royalty expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,D2C,Local,Income tax,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,D2C,Local,[ New ],,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,POKKT,Local,Accounting and professional fee,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,POKKT,Local,Advertising and marketing events,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,POKKT,Local,Client Gifts and Entertainment,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,POKKT,Local,Depreciation and amortization,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,POKKT,Local,Depreciation - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,POKKT,Local,Interest Expense - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,POKKT,Local,Finance costs,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,POKKT,Local,General expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,POKKT,Local,Insurance expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,POKKT,Local,IT expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,POKKT,Local,Other outsourced services,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,POKKT,Local,Recruitment,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,POKKT,Local,Rental expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,POKKT,Local,Research and development,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,POKKT,Local,Staff costs,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,POKKT,Local,Telephone & Internet,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,POKKT,Local,Transportation & Accommodation,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,POKKT,Local,Royalty expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,POKKT,Local,Income tax,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,POKKT,Local,[ New ],,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Corporate,Local,Accounting and professional fee,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Corporate,Local,Advertising and marketing events,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Corporate,Local,Client Gifts and Entertainment,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Corporate,Local,Depreciation and amortization,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Corporate,Local,Depreciation - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Corporate,Local,Interest Expense - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Corporate,Local,Finance costs,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Corporate,Local,General expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Corporate,Local,Insurance expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Corporate,Local,IT expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Corporate,Local,Other outsourced services,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Corporate,Local,Recruitment,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Corporate,Local,Rental expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Corporate,Local,Research and development,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Corporate,Local,Staff costs,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Corporate,Local,Telephone & Internet,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Corporate,Local,Transportation & Accommodation,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Corporate,Local,Royalty expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Corporate,Local,Income tax,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Corporate,Local,[ New ],,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Employee,Local,Accounting and professional fee,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Employee,Local,Advertising and marketing events,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Employee,Local,Client Gifts and Entertainment,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Employee,Local,Depreciation and amortization,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Employee,Local,Depreciation - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Employee,Local,Interest Expense - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Employee,Local,Finance costs,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Employee,Local,General expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Employee,Local,Insurance expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Employee,Local,IT expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Employee,Local,Other outsourced services,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Employee,Local,Recruitment,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Employee,Local,Rental expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Employee,Local,Research and development,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Employee,Local,Staff costs,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Employee,Local,Telephone & Internet,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Employee,Local,Transportation & Accommodation,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Employee,Local,Royalty expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Employee,Local,Income tax,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Employee,Local,[ New ],,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_GP,Local,Accounting and professional fee,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_GP,Local,Advertising and marketing events,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_GP,Local,Client Gifts and Entertainment,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_GP,Local,Depreciation and amortization,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_GP,Local,Depreciation - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_GP,Local,Interest Expense - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_GP,Local,Finance costs,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_GP,Local,General expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_GP,Local,Insurance expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_GP,Local,IT expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_GP,Local,Other outsourced services,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_GP,Local,Recruitment,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_GP,Local,Rental expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_GP,Local,Research and development,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_GP,Local,Staff costs,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_GP,Local,Telephone & Internet,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_GP,Local,Transportation & Accommodation,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_GP,Local,Royalty expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_GP,Local,Income tax,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_GP,Local,[ New ],,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Sales,Local,Accounting and professional fee,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Sales,Local,Advertising and marketing events,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Sales,Local,Client Gifts and Entertainment,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Sales,Local,Depreciation and amortization,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Sales,Local,Depreciation - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Sales,Local,Interest Expense - Lease,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Sales,Local,Finance costs,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Sales,Local,General expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Sales,Local,Insurance expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Sales,Local,IT expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Sales,Local,Other outsourced services,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Sales,Local,Recruitment,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Sales,Local,Rental expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Sales,Local,Research and development,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Sales,Local,Staff costs,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Sales,Local,Telephone & Internet,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Sales,Local,Transportation & Accommodation,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Sales,Local,Royalty expenses,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Sales,Local,Income tax,,0,0,0,0,0,0,0,0,0,0,0,0
Cross Border,Alloc_Sales,Local,[ New ],,0,0,0,0,0,0,0,0,0,0,0,0
